date,country,Zuzuege D,Fortzuege D,Wanderungssaldo D,Zuzuege A,Fortzuege A,Wanderungssaldo A,Zuzuege I,Fortzuege I,Wanderungssaldo I
2016-01-01,Usbekistan,61.0,37.0,24.0,601.0,289.0,312.0,662.0,326.0,336.0
2016-01-01,China,2973.0,2379.0,594.0,26385.0,16556.0,9829.0,29358.0,18935.0,10423.0
2016-01-01,Übriges Asien,1472.0,1211.0,261.0,10251.0,6847.0,3404.0,11723.0,8058.0,3665.0
2016-01-01,Australien,2788.0,3439.0,-651.0,3354.0,2296.0,1058.0,6142.0,5735.0,407.0
2016-01-01,Neuseeland,924.0,1268.0,-344.0,740.0,544.0,196.0,1664.0,1812.0,-148.0
2016-01-01,Übriges Ozeanien,94.0,86.0,8.0,54.0,70.0,-16.0,148.0,156.0,-8.0
2016-01-01,Unbekanntes Ausland,2041.0,2008.0,33.0,129557.0,25493.0,104064.0,131598.0,27501.0,104097.0
2016-01-01,Ungeklärt / Ohne Angabe,30594.0,150679.0,-120085.0,11882.0,121146.0,-109264.0,42476.0,271825.0,-229349.0
2016-01-01,Insgesamt,146047.0,281411.0,-135364.0,1719075.0,1083767.0,635308.0,1865122.0,1365178.0,499944.0
2017-01-01,ALB,68.0,68.0,0.0,10681.0,15025.0,-4344.0,10749.0,15093.0,-4344.0
2017-01-01,BIH,125.0,79.0,46.0,25987.0,12009.0,13978.0,26112.0,12088.0,14024.0
2017-01-01,AND,27.0,8.0,19.0,21.0,12.0,9.0,48.0,20.0,28.0
2017-01-01,BEL,1870.0,1803.0,67.0,3933.0,2780.0,1153.0,5803.0,4583.0,1220.0
2017-01-01,BGR,327.0,450.0,-123.0,78020.0,48871.0,29149.0,78347.0,49321.0,29026.0
2017-01-01,DNK,828.0,1246.0,-418.0,2607.0,2405.0,202.0,3435.0,3651.0,-216.0
2017-01-01,EST,68.0,94.0,-26.0,813.0,596.0,217.0,881.0,690.0,191.0
2017-01-01,FIN,305.0,334.0,-29.0,2339.0,1993.0,346.0,2644.0,2327.0,317.0
2017-01-01,FRA,5257.0,5149.0,108.0,16338.0,13117.0,3221.0,21595.0,18266.0,3329.0
2017-01-01,HRV,259.0,364.0,-105.0,52791.0,23591.0,29200.0,53050.0,23955.0,29095.0
2017-01-01,SVN,72.0,131.0,-59.0,4562.0,2890.0,1672.0,4634.0,3021.0,1613.0
2017-01-01,GRC,800.0,690.0,110.0,29786.0,16725.0,13061.0,30586.0,17415.0,13171.0
2017-01-01,IRL,737.0,886.0,-149.0,2309.0,1402.0,907.0,3046.0,2288.0,758.0
2017-01-01,ISL,71.0,109.0,-38.0,258.0,178.0,80.0,329.0,287.0,42.0
2017-01-01,ITA,2328.0,2287.0,41.0,61167.0,36959.0,24208.0,63495.0,39246.0,24249.0
2017-01-01,LVA,82.0,93.0,-11.0,7263.0,4663.0,2600.0,7345.0,4756.0,2589.0
2017-01-01,MNE,30.0,42.0,-12.0,2119.0,1758.0,361.0,2149.0,1800.0,349.0
2017-01-01,LTU,77.0,99.0,-22.0,10010.0,5876.0,4134.0,10087.0,5975.0,4112.0
2017-01-01,LUX,608.0,669.0,-61.0,3196.0,1968.0,1228.0,3804.0,2637.0,1167.0
2017-01-01,MKD,103.0,76.0,27.0,17571.0,12425.0,5146.0,17674.0,12501.0,5173.0
2017-01-01,MLT,158.0,234.0,-76.0,237.0,146.0,91.0,395.0,380.0,15.0
2017-01-01,NLD,2661.0,3319.0,-658.0,10758.0,8740.0,2018.0,13419.0,12059.0,1360.0
2017-01-01,NOR,844.0,953.0,-109.0,1293.0,1109.0,184.0,2137.0,2062.0,75.0
2017-01-01,RKS,163.0,126.0,37.0,15722.0,9148.0,6574.0,15885.0,9274.0,6611.0
2017-01-01,AUT,6384.0,9660.0,-3276.0,12998.0,10425.0,2573.0,19382.0,20085.0,-703.0
2017-01-01,POL,3940.0,5069.0,-1129.0,148582.0,114029.0,34553.0,152522.0,119098.0,33424.0
2017-01-01,PRT,752.0,1091.0,-339.0,8372.0,6929.0,1443.0,9124.0,8020.0,1104.0
2017-01-01,ROU,670.0,782.0,-112.0,219319.0,151028.0,68291.0,219989.0,151810.0,68179.0
2017-01-01,SVK,135.0,178.0,-43.0,11868.0,9231.0,2637.0,12003.0,9409.0,2594.0
2017-01-01,SWE,947.0,1641.0,-694.0,3148.0,2672.0,476.0,4095.0,4313.0,-218.0
2017-01-01,CHE,11124.0,15784.0,-4660.0,6390.0,6366.0,24.0,17514.0,22150.0,-4636.0
2017-01-01,RUS,4447.0,2008.0,2439.0,14877.0,9784.0,5093.0,19324.0,11792.0,7532.0
2017-01-01,ESP,5131.0,5959.0,-828.0,22362.0,16513.0,5849.0,27493.0,22472.0,5021.0
2017-01-01,TUR,4891.0,5841.0,-950.0,42859.0,21208.0,21651.0,47750.0,27049.0,20701.0
2017-01-01,CZE,586.0,825.0,-239.0,11192.0,7631.0,3561.0,11778.0,8456.0,3322.0
2017-01-01,HUN,654.0,1047.0,-393.0,45487.0,35804.0,9683.0,46141.0,36851.0,9290.0
2017-01-01,UKR,1186.0,285.0,901.0,11724.0,6444.0,5280.0,12910.0,6729.0,6181.0
2017-01-01,GBR,6583.0,6677.0,-94.0,14877.0,9461.0,5416.0,21460.0,16138.0,5322.0
2017-01-01,BLR,253.0,130.0,123.0,2059.0,1102.0,957.0,2312.0,1232.0,1080.0
2017-01-01,SRB,246.0,217.0,29.0,26281.0,19337.0,6944.0,26527.0,19554.0,6973.0
2017-01-01,CYP,142.0,179.0,-37.0,864.0,368.0,496.0,1006.0,547.0,459.0
2017-01-01,XXX,163.0,82.0,81.0,9298.0,5786.0,3512.0,9461.0,5868.0,3593.0
2017-01-01,DZA,164.0,125.0,39.0,2883.0,4147.0,-1264.0,3047.0,4272.0,-1225.0
2017-01-01,AGO,22.0,18.0,4.0,344.0,244.0,100.0,366.0,262.0,104.0
2017-01-01,ETH,140.0,112.0,28.0,1533.0,1135.0,398.0,1673.0,1247.0,426.0
2017-01-01,CIV,31.0,23.0,8.0,726.0,666.0,60.0,757.0,689.0,68.0
2017-01-01,NGA,219.0,152.0,67.0,6782.0,392.0,6390.0,7001.0,544.0,6457.0
2017-01-01,GHA,221.0,130.0,91.0,2558.0,1971.0,587.0,2779.0,2101.0,678.0
2017-01-01,KEN,260.0,217.0,43.0,957.0,396.0,561.0,1217.0,613.0,604.0
2017-01-01,COG,16.0,13.0,3.0,125.0,126.0,-1.0,141.0,139.0,2.0
2017-01-01,COD,32.0,32.0,0.0,391.0,200.0,191.0,423.0,232.0,191.0
2017-01-01,LBY,42.0,31.0,11.0,2569.0,1628.0,941.0,2611.0,1659.0,952.0
2017-01-01,MAR,458.0,379.0,79.0,5631.0,5394.0,237.0,6089.0,5773.0,316.0
2017-01-01,NER,22.0,15.0,7.0,125.0,173.0,-48.0,147.0,188.0,-41.0
2017-01-01,CMR,95.0,85.0,10.0,1937.0,997.0,940.0,2032.0,1082.0,950.0
2017-01-01,ZAF,1132.0,800.0,332.0,1298.0,521.0,777.0,2430.0,1321.0,1109.0
2017-01-01,RWA,27.0,47.0,-20.0,145.0,51.0,94.0,172.0,98.0,74.0
2017-01-01,NAM,280.0,165.0,115.0,105.0,75.0,30.0,385.0,240.0,145.0
2017-01-01,SEN,77.0,41.0,36.0,468.0,1234.0,-766.0,545.0,1275.0,-730.0
2017-01-01,SOM,11.0,14.0,-3.0,3705.0,132.0,3573.0,3716.0,146.0,3570.0
2017-01-01,TZA,181.0,112.0,69.0,342.0,193.0,149.0,523.0,305.0,218.0
2017-01-01,TUN,471.0,349.0,122.0,4633.0,2419.0,2214.0,5104.0,2768.0,2336.0
2017-01-01,UGA,98.0,79.0,19.0,381.0,137.0,244.0,479.0,216.0,263.0
2017-01-01,EGY,623.0,417.0,206.0,5628.0,2608.0,3020.0,6251.0,3025.0,3226.0
2017-01-01,CAF,27.0,33.0,-6.0,41.0,33.0,8.0,68.0,66.0,2.0
2017-01-01,XXX,725.0,564.0,161.0,17606.0,9152.0,8454.0,18331.0,9716.0,8615.0
2017-01-01,ARG,442.0,359.0,83.0,2037.0,1011.0,1026.0,2479.0,1370.0,1109.0
2017-01-01,BOL,265.0,194.0,71.0,309.0,157.0,152.0,574.0,351.0,223.0
2017-01-01,BRA,2015.0,1006.0,1009.0,10183.0,5430.0,4753.0,12198.0,6436.0,5762.0
2017-01-01,CHL,544.0,387.0,157.0,1828.0,960.0,868.0,2372.0,1347.0,1025.0
2017-01-01,Costa Rica,170.0,148.0,22.0,349.0,219.0,130.0,519.0,367.0,152.0
2017-01-01,HND,35.0,24.0,11.0,161.0,78.0,83.0,196.0,102.0,94.0
2017-01-01,CAN,1734.0,2396.0,-662.0,3490.0,2725.0,765.0,5224.0,5121.0,103.0
2017-01-01,COL,472.0,345.0,127.0,3132.0,1469.0,1663.0,3604.0,1814.0,1790.0
2017-01-01,MEX,1060.0,914.0,146.0,4846.0,3036.0,1810.0,5906.0,3950.0,1956.0
2017-01-01,NIC,62.0,57.0,5.0,131.0,64.0,67.0,193.0,121.0,72.0
2017-01-01,PRY,362.0,393.0,-31.0,221.0,171.0,50.0,583.0,564.0,19.0
2017-01-01,PER,404.0,262.0,142.0,1106.0,504.0,602.0,1510.0,766.0,744.0
2017-01-01,URY,125.0,149.0,-24.0,182.0,97.0,85.0,307.0,246.0,61.0
2017-01-01,"Venezuela, Bolivarische Republik",417.0,49.0,368.0,1266.0,260.0,1006.0,1683.0,309.0,1374.0
2017-01-01,USA,10647.0,10585.0,62.0,22280.0,17571.0,4709.0,32927.0,28156.0,4771.0
2017-01-01,XXX,1172.0,839.0,333.0,2682.0,1363.0,1319.0,3854.0,2202.0,1652.0
2017-01-01,YEM,7.0,0.0,7.0,936.0,176.0,760.0,943.0,176.0,767.0
2017-01-01,ARM,40.0,27.0,13.0,2638.0,1864.0,774.0,2678.0,1891.0,787.0
2017-01-01,AFG,130.0,61.0,69.0,8147.0,1197.0,6950.0,8277.0,1258.0,7019.0
2017-01-01,AZE,34.0,31.0,3.0,2999.0,1538.0,1461.0,3033.0,1569.0,1464.0
2017-01-01,GEO,94.0,90.0,4.0,4701.0,4512.0,189.0,4795.0,4602.0,193.0
2017-01-01,VNM,322.0,247.0,75.0,5129.0,2010.0,3119.0,5451.0,2257.0,3194.0
2017-01-01,PRK,17.0,16.0,1.0,229.0,181.0,48.0,246.0,197.0,49.0
2017-01-01,IND,747.0,705.0,42.0,26199.0,14371.0,11828.0,26946.0,15076.0,11870.0
2017-01-01,IDN,450.0,359.0,91.0,2412.0,1392.0,1020.0,2862.0,1751.0,1111.0
2017-01-01,IRQ,1044.0,634.0,410.0,23305.0,2915.0,20390.0,24349.0,3549.0,20800.0
2017-01-01,IRN,315.0,238.0,77.0,9931.0,1527.0,8404.0,10246.0,1765.0,8481.0
2017-01-01,ISR,478.0,462.0,16.0,2370.0,1415.0,955.0,2848.0,1877.0,971.0
2017-01-01,JPN,611.0,704.0,-93.0,6742.0,5846.0,896.0,7353.0,6550.0,803.0
2017-01-01,KAZ,2562.0,326.0,2236.0,2275.0,842.0,1433.0,4837.0,1168.0,3669.0
2017-01-01,JOR,341.0,275.0,66.0,2811.0,1144.0,1667.0,3152.0,1419.0,1733.0
2017-01-01,KWT,56.0,43.0,13.0,1102.0,1202.0,-100.0,1158.0,1245.0,-87.0
2017-01-01,KGZ,140.0,73.0,67.0,787.0,397.0,390.0,927.0,470.0,457.0
2017-01-01,LBN,633.0,565.0,68.0,5449.0,2085.0,3364.0,6082.0,2650.0,3432.0
2017-01-01,PAK,432.0,305.0,127.0,5297.0,1085.0,4212.0,5729.0,1390.0,4339.0
2017-01-01,PHL,587.0,465.0,122.0,2383.0,969.0,1414.0,2970.0,1434.0,1536.0
2017-01-01,KOR,282.0,244.0,38.0,7821.0,5213.0,2608.0,8103.0,5457.0,2646.0
2017-01-01,ARE,1426.0,971.0,455.0,3196.0,2443.0,753.0,4622.0,3414.0,1208.0
2017-01-01,T,29.0,9.0,20.0,1420.0,746.0,674.0,1449.0,755.0,694.0
2017-01-01,Saudi-Arabien,391.0,212.0,179.0,1391.0,1535.0,-144.0,1782.0,1747.0,35.0
2017-01-01,Singapur,726.0,572.0,154.0,962.0,677.0,285.0,1688.0,1249.0,439.0
2017-01-01,Syrien,88.0,42.0,46.0,50463.0,1386.0,49077.0,50551.0,1428.0,49123.0
2017-01-01,Thailand,1602.0,1756.0,-154.0,3390.0,1862.0,1528.0,4992.0,3618.0,1374.0
2017-01-01,Usbekistan,60.0,26.0,34.0,642.0,282.0,360.0,702.0,308.0,394.0
2017-01-01,China,2874.0,2070.0,804.0,25950.0,16292.0,9658.0,28824.0,18362.0,10462.0
2017-01-01,Übriges Asien,1398.0,1097.0,301.0,9250.0,5724.0,3526.0,10648.0,6821.0,3827.0
2017-01-01,Australien,2829.0,3265.0,-436.0,3141.0,2351.0,790.0,5970.0,5616.0,354.0
2017-01-01,Neuseeland,1035.0,1364.0,-329.0,782.0,504.0,278.0,1817.0,1868.0,-51.0
2017-01-01,Übriges Ozeanien,81.0,99.0,-18.0,55.0,33.0,22.0,136.0,132.0,4.0
2017-01-01,Unbekanntes Ausland,1918.0,1459.0,459.0,55179.0,14556.0,40623.0,57097.0,16015.0,41082.0
2017-01-01,Ungeklärt / Ohne Angabe,51522.0,131545.0,-80023.0,17080.0,57545.0,-40465.0,68602.0,189090.0,-120488.0
2017-01-01,Insgesamt,166703.0,249181.0,-82478.0,1384018.0,885460.0,498558.0,1550721.0,1134641.0,416080.0
2018-01-01,ALB,62.0,53.0,9.0,13049.0,8483.0,4566.0,13111.0,8536.0,4575.0
2018-01-01,BIH,120.0,115.0,5.0,24900.0,10772.0,14128.0,25020.0,10887.0,14133.0
2018-01-01,AND,14.0,10.0,4.0,23.0,11.0,12.0,37.0,21.0,16.0
2018-01-01,BEL,1754.0,2005.0,-251.0,3828.0,3070.0,758.0,5582.0,5075.0,507.0
2018-01-01,BGR,309.0,532.0,-223.0,81484.0,56171.0,25313.0,81793.0,56703.0,25090.0
2018-01-01,DNK,841.0,1418.0,-577.0,2721.0,2425.0,296.0,3562.0,3843.0,-281.0
2018-01-01,EST,66.0,107.0,-41.0,858.0,669.0,189.0,924.0,776.0,148.0
2018-01-01,FIN,229.0,357.0,-128.0,2072.0,1831.0,241.0,2301.0,2188.0,113.0
2018-01-01,FRA,5126.0,5814.0,-688.0,16176.0,12450.0,3726.0,21302.0,18264.0,3038.0
2018-01-01,HRV,253.0,418.0,-165.0,51197.0,25906.0,25291.0,51450.0,26324.0,25126.0
2018-01-01,SVN,64.0,115.0,-51.0,4148.0,2724.0,1424.0,4212.0,2839.0,1373.0
2018-01-01,GRC,766.0,862.0,-96.0,29732.0,18185.0,11547.0,30498.0,19047.0,11451.0
2018-01-01,IRL,713.0,957.0,-244.0,2534.0,1645.0,889.0,3247.0,2602.0,645.0
2018-01-01,ISL,89.0,131.0,-42.0,231.0,221.0,10.0,320.0,352.0,-32.0
2018-01-01,ITA,2149.0,2431.0,-282.0,62703.0,38887.0,23816.0,64852.0,41318.0,23534.0
2018-01-01,LVA,102.0,116.0,-14.0,7215.0,5231.0,1984.0,7317.0,5347.0,1970.0
2018-01-01,MNE,33.0,43.0,-10.0,2318.0,1552.0,766.0,2351.0,1595.0,756.0
2018-01-01,LTU,102.0,108.0,-6.0,11752.0,7736.0,4016.0,11854.0,7844.0,4010.0
2018-01-01,LUX,634.0,715.0,-81.0,3260.0,2048.0,1212.0,3894.0,2763.0,1131.0
2018-01-01,MKD,77.0,47.0,30.0,18126.0,10845.0,7281.0,18203.0,10892.0,7311.0
2018-01-01,MLT,161.0,288.0,-127.0,205.0,140.0,65.0,366.0,428.0,-62.0
2018-01-01,NLD,2544.0,3746.0,-1202.0,10749.0,9559.0,1190.0,13293.0,13305.0,-12.0
2018-01-01,NOR,777.0,1133.0,-356.0,1357.0,1086.0,271.0,2134.0,2219.0,-85.0
2018-01-01,RKS,152.0,125.0,27.0,16370.0,6371.0,9999.0,16522.0,6496.0,10026.0
2018-01-01,AUT,6468.0,10852.0,-4384.0,12849.0,10850.0,1999.0,19317.0,21702.0,-2385.0
2018-01-01,POL,3428.0,5126.0,-1698.0,142781.0,121915.0,20866.0,146209.0,127041.0,19168.0
2018-01-01,PRT,982.0,1427.0,-445.0,7824.0,7030.0,794.0,8806.0,8457.0,349.0
2018-01-01,ROU,744.0,851.0,-107.0,238080.0,175600.0,62480.0,238824.0,176451.0,62373.0
2018-01-01,SVK,116.0,163.0,-47.0,11439.0,9784.0,1655.0,11555.0,9947.0,1608.0
2018-01-01,SWE,1031.0,1821.0,-790.0,3323.0,2752.0,571.0,4354.0,4573.0,-219.0
2018-01-01,CHE,10681.0,16430.0,-5749.0,6518.0,6617.0,-99.0,17199.0,23047.0,-5848.0
2018-01-01,RUS,4935.0,2105.0,2830.0,15172.0,9468.0,5704.0,20107.0,11573.0,8534.0
2018-01-01,ESP,5487.0,6433.0,-946.0,22542.0,16822.0,5720.0,28029.0,23255.0,4774.0
2018-01-01,TUR,5231.0,6203.0,-972.0,42218.0,23532.0,18686.0,47449.0,29735.0,17714.0
2018-01-01,CZE,598.0,869.0,-271.0,10982.0,7830.0,3152.0,11580.0,8699.0,2881.0
2018-01-01,HUN,656.0,1249.0,-593.0,41269.0,36147.0,5122.0,41925.0,37396.0,4529.0
2018-01-01,UKR,1191.0,345.0,846.0,12754.0,6712.0,6042.0,13945.0,7057.0,6888.0
2018-01-01,GBR,6418.0,7032.0,-614.0,15209.0,10150.0,5059.0,21627.0,17182.0,4445.0
2018-01-01,BLR,220.0,157.0,63.0,2130.0,1063.0,1067.0,2350.0,1220.0,1130.0
2018-01-01,SRB,230.0,189.0,41.0,28018.0,18078.0,9940.0,28248.0,18267.0,9981.0
2018-01-01,CYP,123.0,325.0,-202.0,644.0,380.0,264.0,767.0,705.0,62.0
2018-01-01,XXX,157.0,135.0,22.0,13944.0,7376.0,6568.0,14101.0,7511.0,6590.0
2018-01-01,DZA,183.0,184.0,-1.0,2688.0,3649.0,-961.0,2871.0,3833.0,-962.0
2018-01-01,AGO,22.0,17.0,5.0,377.0,306.0,71.0,399.0,323.0,76.0
2018-01-01,ETH,165.0,120.0,45.0,1476.0,960.0,516.0,1641.0,1080.0,561.0
2018-01-01,CIV,37.0,29.0,8.0,558.0,678.0,-120.0,595.0,707.0,-112.0
2018-01-01,NGA,189.0,120.0,69.0,8643.0,588.0,8055.0,8832.0,708.0,8124.0
2018-01-01,GHA,179.0,132.0,47.0,2724.0,2225.0,499.0,2903.0,2357.0,546.0
2018-01-01,KEN,234.0,208.0,26.0,1020.0,479.0,541.0,1254.0,687.0,567.0
2018-01-01,COG,15.0,7.0,8.0,143.0,105.0,38.0,158.0,112.0,46.0
2018-01-01,COD,32.0,43.0,-11.0,414.0,190.0,224.0,446.0,233.0,213.0
2018-01-01,LBY,45.0,42.0,3.0,2494.0,1930.0,564.0,2539.0,1972.0,567.0
2018-01-01,MAR,545.0,417.0,128.0,6259.0,4804.0,1455.0,6804.0,5221.0,1583.0
2018-01-01,NER,17.0,17.0,0.0,429.0,193.0,236.0,446.0,210.0,236.0
2018-01-01,CMR,133.0,83.0,50.0,3235.0,1091.0,2144.0,3368.0,1174.0,2194.0
2018-01-01,ZAF,1216.0,798.0,418.0,1519.0,656.0,863.0,2735.0,1454.0,1281.0
2018-01-01,RWA,37.0,32.0,5.0,202.0,71.0,131.0,239.0,103.0,136.0
2018-01-01,NAM,324.0,211.0,113.0,143.0,82.0,61.0,467.0,293.0,174.0
2018-01-01,SEN,76.0,49.0,27.0,566.0,651.0,-85.0,642.0,700.0,-58.0
2018-01-01,SOM,18.0,18.0,0.0,2719.0,117.0,2602.0,2737.0,135.0,2602.0
2018-01-01,TZA,127.0,123.0,4.0,382.0,187.0,195.0,509.0,310.0,199.0
2018-01-01,TUN,412.0,336.0,76.0,4783.0,2742.0,2041.0,5195.0,3078.0,2117.0
2018-01-01,UGA,86.0,94.0,-8.0,446.0,138.0,308.0,532.0,232.0,300.0
2018-01-01,EGY,584.0,577.0,7.0,5951.0,2695.0,3256.0,6535.0,3272.0,3263.0
2018-01-01,CAF,19.0,29.0,-10.0,47.0,36.0,11.0,66.0,65.0,1.0
2018-01-01,XXX,781.0,586.0,195.0,13564.0,8646.0,4918.0,14345.0,9232.0,5113.0
2018-01-01,ARG,467.0,351.0,116.0,2435.0,1307.0,1128.0,2902.0,1658.0,1244.0
2018-01-01,BOL,277.0,207.0,70.0,341.0,172.0,169.0,618.0,379.0,239.0
2018-01-01,BRA,1791.0,986.0,805.0,11463.0,6117.0,5346.0,13254.0,7103.0,6151.0
2018-01-01,CHL,625.0,491.0,134.0,1899.0,1084.0,815.0,2524.0,1575.0,949.0
2018-01-01,Costa Rica,188.0,182.0,6.0,369.0,225.0,144.0,557.0,407.0,150.0
2018-01-01,HND,41.0,28.0,13.0,196.0,63.0,133.0,237.0,91.0,146.0
2018-01-01,CAN,1831.0,2392.0,-561.0,3748.0,2968.0,780.0,5579.0,5360.0,219.0
2018-01-01,COL,493.0,406.0,87.0,3747.0,1714.0,2033.0,4240.0,2120.0,2120.0
2018-01-01,MEX,1115.0,989.0,126.0,4974.0,3028.0,1946.0,6089.0,4017.0,2072.0
2018-01-01,NIC,140.0,43.0,97.0,222.0,65.0,157.0,362.0,108.0,254.0
2018-01-01,PRY,345.0,438.0,-93.0,264.0,177.0,87.0,609.0,615.0,-6.0
2018-01-01,PER,391.0,243.0,148.0,1230.0,520.0,710.0,1621.0,763.0,858.0
2018-01-01,URY,121.0,104.0,17.0,243.0,96.0,147.0,364.0,200.0,164.0
2018-01-01,"Venezuela, Bolivarische Republik",339.0,76.0,263.0,1491.0,307.0,1184.0,1830.0,383.0,1447.0
2018-01-01,USA,10144.0,10447.0,-303.0,21555.0,17696.0,3859.0,31699.0,28143.0,3556.0
2018-01-01,XXX,1056.0,870.0,186.0,2980.0,1494.0,1486.0,4036.0,2364.0,1672.0
2018-01-01,YEM,11.0,13.0,-2.0,1167.0,239.0,928.0,1178.0,252.0,926.0
2018-01-01,ARM,32.0,34.0,-2.0,1709.0,1938.0,-229.0,1741.0,1972.0,-231.0
2018-01-01,AFG,138.0,63.0,75.0,7382.0,759.0,6623.0,7520.0,822.0,6698.0
2018-01-01,AZE,46.0,22.0,24.0,2675.0,1870.0,805.0,2721.0,1892.0,829.0
2018-01-01,GEO,87.0,88.0,-1.0,5963.0,5254.0,709.0,6050.0,5342.0,708.0
2018-01-01,VNM,300.0,294.0,6.0,6287.0,2314.0,3973.0,6587.0,2608.0,3979.0
2018-01-01,PRK,17.0,19.0,-2.0,153.0,174.0,-21.0,170.0,193.0,-23.0
2018-01-01,IND,742.0,711.0,31.0,29981.0,14989.0,14992.0,30723.0,15700.0,15023.0
2018-01-01,IDN,429.0,417.0,12.0,2881.0,1505.0,1376.0,3310.0,1922.0,1388.0
2018-01-01,IRQ,917.0,636.0,281.0,15708.0,2448.0,13260.0,16625.0,3084.0,13541.0
2018-01-01,IRN,422.0,231.0,191.0,14098.0,1191.0,12907.0,14520.0,1422.0,13098.0
2018-01-01,ISR,534.0,515.0,19.0,2261.0,1414.0,847.0,2795.0,1929.0,866.0
2018-01-01,JPN,652.0,730.0,-78.0,7011.0,6100.0,911.0,7663.0,6830.0,833.0
2018-01-01,KAZ,2199.0,308.0,1891.0,2343.0,783.0,1560.0,4542.0,1091.0,3451.0
2018-01-01,JOR,369.0,226.0,143.0,2427.0,1333.0,1094.0,2796.0,1559.0,1237.0
2018-01-01,KWT,51.0,50.0,1.0,1259.0,1049.0,210.0,1310.0,1099.0,211.0
2018-01-01,KGZ,166.0,79.0,87.0,1147.0,646.0,501.0,1313.0,725.0,588.0
2018-01-01,LBN,707.0,634.0,73.0,5151.0,2038.0,3113.0,5858.0,2672.0,3186.0
2018-01-01,PAK,378.0,341.0,37.0,5550.0,1181.0,4369.0,5928.0,1522.0,4406.0
2018-01-01,PHL,621.0,587.0,34.0,2699.0,946.0,1753.0,3320.0,1533.0,1787.0
2018-01-01,KOR,273.0,225.0,48.0,7658.0,5745.0,1913.0,7931.0,5970.0,1961.0
2018-01-01,ARE,1376.0,1048.0,328.0,2266.0,2185.0,81.0,3642.0,3233.0,409.0
2018-01-01,T,33.0,16.0,17.0,933.0,806.0,127.0,966.0,822.0,144.0
2018-01-01,Saudi-Arabien,302.0,218.0,84.0,1334.0,1175.0,159.0,1636.0,1393.0,243.0
2018-01-01,Singapur,751.0,665.0,86.0,1027.0,706.0,321.0,1778.0,1371.0,407.0
2018-01-01,Syrien,85.0,46.0,39.0,30330.0,1555.0,28775.0,30415.0,1601.0,28814.0
2018-01-01,Thailand,1581.0,1869.0,-288.0,3929.0,2272.0,1657.0,5510.0,4141.0,1369.0
2018-01-01,Usbekistan,77.0,22.0,55.0,764.0,342.0,422.0,841.0,364.0,477.0
2018-01-01,China,2626.0,2157.0,469.0,25293.0,17448.0,7845.0,27919.0,19605.0,8314.0
2018-01-01,Übriges Asien,1394.0,1212.0,182.0,9981.0,6116.0,3865.0,11375.0,7328.0,4047.0
2018-01-01,Australien,2873.0,3169.0,-296.0,3049.0,2244.0,805.0,5922.0,5413.0,509.0
2018-01-01,Neuseeland,1010.0,1296.0,-286.0,724.0,618.0,106.0,1734.0,1914.0,-180.0
2018-01-01,Übriges Ozeanien,74.0,55.0,19.0,76.0,53.0,23.0,150.0,108.0,42.0
2018-01-01,Unbekanntes Ausland,1617.0,1805.0,-188.0,38430.0,12639.0,25791.0,40047.0,14444.0,25603.0
2018-01-01,Ungeklärt / Ohne Angabe,87968.0,136167.0,-48199.0,27292.0,51130.0,-23838.0,115260.0,187297.0,-72037.0
2018-01-01,Insgesamt,201531.0,261851.0,-60320.0,1383581.0,923581.0,460000.0,1585112.0,1185432.0,399680.0
2019-01-01,ALB,93.0,58.0,35.0,14756.0,6751.0,8005.0,14849.0,6809.0,8040.0
2019-01-01,BIH,127.0,133.0,-6.0,26715.0,10408.0,16307.0,26842.0,10541.0,16301.0
2019-01-01,AND,13.0,7.0,6.0,11.0,11.0,0.0,24.0,18.0,6.0
2019-01-01,BEL,1793.0,2166.0,-373.0,3952.0,3210.0,742.0,5745.0,5376.0,369.0
2019-01-01,BGR,326.0,563.0,-237.0,82892.0,62758.0,20134.0,83218.0,63321.0,19897.0
2019-01-01,DNK,768.0,1563.0,-795.0,2816.0,2815.0,1.0,3584.0,4378.0,-794.0
2019-01-01,EST,60.0,105.0,-45.0,860.0,699.0,161.0,920.0,804.0,116.0
2019-01-01,FIN,241.0,377.0,-136.0,1878.0,1975.0,-97.0,2119.0,2352.0,-233.0
2019-01-01,FRA,5016.0,5682.0,-666.0,16209.0,14932.0,1277.0,21225.0,20614.0,611.0
2019-01-01,HRV,299.0,433.0,-134.0,42257.0,27273.0,14984.0,42556.0,27706.0,14850.0
2019-01-01,SVN,62.0,114.0,-52.0,3964.0,2793.0,1171.0,4026.0,2907.0,1119.0
2019-01-01,GRC,742.0,923.0,-181.0,27213.0,20617.0,6596.0,27955.0,21540.0,6415.0
2019-01-01,IRL,701.0,957.0,-256.0,2645.0,1915.0,730.0,3346.0,2872.0,474.0
2019-01-01,ISL,75.0,92.0,-17.0,260.0,162.0,98.0,335.0,254.0,81.0
2019-01-01,ITA,1999.0,2452.0,-453.0,60709.0,42684.0,18025.0,62708.0,45136.0,17572.0
2019-01-01,LVA,108.0,211.0,-103.0,7024.0,5798.0,1226.0,7132.0,6009.0,1123.0
2019-01-01,MNE,43.0,41.0,2.0,2516.0,1230.0,1286.0,2559.0,1271.0,1288.0
2019-01-01,LTU,89.0,113.0,-24.0,10976.0,9192.0,1784.0,11065.0,9305.0,1760.0
